147,123
186,175
155,166
98,86
86,89
103,86
71,105
106,105
189,165
183,165
183,154
113,75
30,58
53,58
2,47
5,33
189,176
202,176
202,165
176,165
81,57
136,104
12,61
6,61
125,136
148,116
187,171
125,156
119,156
45,105
97,137
177,182
201,193
224,194
168,211
211,187
105,142
187,135
139,107
33,45
77,109
109,94
77,58
29,68
168,198
124,127
52,77
155,181
225,187
176,194
193,225
161,172
161,198
110,73
74,73
168,161
194,160
187,153
134,156
50,108
163,123
194,156
34,81
83,71
156,160
149,165
76,92
129,118
95,57
194,210
210,179
179,196
196,157
